"","Functional_group1","Functional_group1_wN","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance","Source"
"16239","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2181,21.095,23.5628,13.6385,22.1929,17.4439,23.46664,15.73602,"Ground"
"16240","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2182,21.1459,23.5989,13.6433,22.2355,17.4867,23.51026,15.75002,"Ground"
"16241","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2183,21.1939,23.6294,13.6525,22.2776,17.5189,23.55292,15.76482,"Ground"
"16242","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2184,21.2377,23.6522,13.6688,22.319,17.536,23.59508,15.78152,"Ground"
"16243","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2185,21.279,23.6717,13.6877,22.3597,17.5467,23.63562,15.79786,"Ground"
"16244","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2186,21.3178,23.6917,13.7068,22.3989,17.5577,23.67242,15.81128,"Ground"
"16245","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2187,21.354,23.711,13.7269,22.4368,17.5668,23.70604,15.82266,"Ground"
"16246","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2188,21.3931,23.7447,13.7432,22.4753,17.5795,23.73734,15.8344,"Ground"
"16247","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2189,21.4378,23.7894,13.7521,22.5154,17.598,23.77292,15.84514,"Ground"
"16248","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2190,21.4845,23.8369,13.7583,22.5555,17.62,23.81234,15.85766,"Ground"
"16249","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2191,21.5294,23.8869,13.7672,22.5937,17.6444,23.8517,15.87744,"Ground"
"16250","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2192,21.5732,23.9396,13.7775,22.6301,17.6724,23.89264,15.90414,"Ground"
"16251","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2193,21.6162,23.9944,13.791,22.6659,17.698,23.92992,15.93388,"Ground"
"16252","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2194,21.6575,24.0534,13.8107,22.701,17.7168,23.95948,15.96758,"Ground"
"16253","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2195,21.6983,24.1128,13.8331,22.7361,17.7329,23.98536,16.00198,"Ground"
"16254","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2196,21.7408,24.1631,13.8515,22.7738,17.7512,24.0123,16.02686,"Ground"
"16255","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2197,21.785,24.2039,13.8651,22.8143,17.7716,24.03918,16.04182,"Ground"
"16256","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2198,21.8302,24.24,13.8797,22.8559,17.7925,24.0684,16.05242,"Ground"
"16257","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2199,21.8772,24.2721,13.899,22.8976,17.8145,24.10322,16.05964,"Ground"
"16258","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2200,21.9253,24.3008,13.9216,22.9399,17.8368,24.14192,16.06424,"Ground"
"16259","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2201,21.9688,24.3358,13.9487,22.9811,17.8528,24.1818,16.07878,"Ground"
"16260","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2202,22.0073,24.3798,13.9822,23.0228,17.8602,24.2242,16.1054,"Ground"
"16261","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2203,22.0424,24.4252,14.0164,23.061,17.8658,24.26512,16.1376,"Ground"
"16262","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2204,22.075,24.4677,14.0465,23.0919,17.8755,24.30082,16.17298,"Ground"
"16263","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2205,22.1047,24.5092,14.0742,23.1169,17.887,24.33264,16.21276,"Ground"
"16264","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2206,22.1318,24.5395,14.0958,23.1342,17.9006,24.3579,16.24532,"Ground"
"16265","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2207,22.1565,24.5518,14.1077,23.1396,17.9186,24.3734,16.2657,"Ground"
"16266","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2208,22.1782,24.5557,14.1154,23.1404,17.9364,24.38402,16.27948,"Ground"
"16267","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2209,22.1956,24.5602,14.1266,23.1466,17.9465,24.39532,16.28972,"Ground"
"16268","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2210,22.2084,24.5619,14.1395,23.1555,17.9501,24.4055,16.29446,"Ground"
"16269","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2211,22.223,24.5726,14.1517,23.169,17.9541,24.4198,16.3049,"Ground"
"16270","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2212,22.2429,24.6013,14.164,23.1899,17.9613,24.44338,16.32992,"Ground"
"16271","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2213,22.2653,24.6392,14.1741,23.2148,17.9698,24.47072,16.35986,"Ground"
"16272","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2214,22.2881,24.6758,14.175,23.2384,17.9795,24.49348,16.38076,"Ground"
"16273","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2215,22.312,24.714,14.1669,23.2622,17.9905,24.5136,16.39466,"Ground"
"16274","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2216,22.3347,24.7485,14.1562,23.2828,18.0017,24.52946,16.40356,"Ground"
"16275","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2217,22.3557,24.7755,14.1445,23.297,18.0129,24.53918,16.40562,"Ground"
"16276","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2218,22.374,24.7972,14.1321,23.3072,18.0236,24.544,16.40314,"Ground"
"16277","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2219,22.3834,24.8149,14.1265,23.3176,18.0302,24.54538,16.40402,"Ground"
"16278","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2220,22.3828,24.8295,14.1277,23.3291,18.0324,24.5423,16.40778,"Ground"
"16279","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2221,22.3784,24.8375,14.1321,23.3374,18.0328,24.53862,16.41378,"Ground"
"16280","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2222,22.3738,24.8351,14.1386,23.3402,18.0332,24.53702,16.42436,"Ground"
"16281","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2223,22.3676,24.8243,14.1473,23.338,18.0327,24.53662,16.43778,"Ground"
"16282","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2224,22.3631,24.8116,14.1525,23.3284,18.0299,24.5416,16.44354,"Ground"
"16283","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2225,22.3612,24.7964,14.1543,23.3098,18.0264,24.5544,16.44014,"Ground"
"16284","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2226,22.3588,24.781,14.1524,23.2865,18.0178,24.56756,16.43224,"Ground"
"16285","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2227,22.3548,24.7703,14.145,23.2622,18.0001,24.57742,16.42276,"Ground"
"16286","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2228,22.3493,24.7616,14.1331,23.2353,17.9753,24.5848,16.41054,"Ground"
"16287","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2229,22.3355,24.7473,14.1189,23.2068,17.9456,24.5785,16.3945,"Ground"
"16288","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2230,22.3107,24.726,14.1018,23.1753,17.9114,24.55288,16.3734,"Ground"
"16289","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2231,22.2801,24.6993,14.0835,23.1438,17.8717,24.51858,16.3499,"Ground"
"16290","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2232,22.248,24.6667,14.0672,23.1171,17.8249,24.48318,16.3264,"Ground"
"16291","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2233,22.213,24.6283,14.0518,23.0935,17.7717,24.4443,16.30212,"Ground"
"16292","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2234,22.1756,24.5858,14.0343,23.0673,17.7197,24.41308,16.28126,"Ground"
"16293","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2235,22.1365,24.5406,14.0149,23.0399,17.6703,24.39532,16.2661,"Ground"
"16294","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2236,22.0942,24.4901,13.9923,23.0072,17.6221,24.37994,16.25198,"Ground"
"16295","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2237,22.0473,24.431,13.9641,22.9624,17.5752,24.35636,16.23522,"Ground"
"16296","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2238,21.9962,24.3639,13.9307,22.9069,17.5294,24.32782,16.21726,"Ground"
"16297","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2239,21.9381,24.2891,13.8928,22.8427,17.4867,24.2879,16.19184,"Ground"
"16298","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2240,21.8705,24.2398,13.8482,22.7684,17.451,24.21188,16.15564,"Ground"
"16299","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2241,21.797,24.1805,13.8017,22.6873,17.4154,24.12794,16.11274,"Ground"
"16300","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2242,21.7207,24.113,13.7613,22.6034,17.3709,24.04148,16.06626,"Ground"
"16301","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2243,21.6405,24.0357,13.7254,22.5151,17.3197,23.9509,16.015,"Ground"
"16302","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2244,21.5618,23.9597,13.6895,22.4314,17.2591,23.8617,15.96454,"Ground"
"16303","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2245,21.4884,23.8892,13.6536,22.3572,17.1845,23.77696,15.9184,"Ground"
"16304","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2246,21.4153,23.8201,13.6163,22.2864,17.1037,23.69274,15.87214,"Ground"
"16305","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2247,21.3364,23.7505,13.5734,22.2132,17.0279,23.60474,15.82028,"Ground"
"16306","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2248,21.2528,23.6808,13.5258,22.1392,16.9554,23.51368,15.76364,"Ground"
"16307","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2249,21.1639,23.6097,13.4722,22.0612,16.885,23.4197,15.70316,"Ground"
"16308","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2250,21.0672,23.5353,13.4088,21.9774,16.817,23.32314,15.63712,"Ground"
"16309","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2251,20.9662,23.46,13.3409,21.8891,16.7509,23.22344,15.56874,"Ground"
"16310","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2252,20.8674,23.3884,13.2793,21.7962,16.6858,23.11896,15.50514,"Ground"
"16311","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2253,20.7702,23.3212,13.2232,21.6986,16.623,23.00968,15.44584,"Ground"
"16312","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2254,20.6725,23.25,13.1671,21.597,16.5562,22.8984,15.38758,"Ground"
"16313","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2255,20.5724,23.1695,13.1089,21.5197,16.4824,22.7859,15.33002,"Ground"
"16314","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2256,20.4723,23.0847,13.0503,21.4429,16.4035,22.67262,15.27246,"Ground"
"16315","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2257,20.3766,23.0007,12.9921,21.3639,16.3188,22.56126,15.21106,"Ground"
"16316","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2258,20.2851,22.9161,12.9341,21.2825,16.2267,22.45122,15.14578,"Ground"
"16317","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2259,20.195,22.835,12.8769,21.2003,16.1368,22.34364,15.08058,"Ground"
"16318","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2260,20.1069,22.7619,12.8224,21.1182,16.0544,22.24038,15.01816,"Ground"
"16319","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2261,20.0187,22.6916,12.7678,21.0354,15.9755,22.13904,14.95588,"Ground"
"16320","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2262,19.925,22.6148,12.7075,20.9512,15.8969,22.03568,14.8903,"Ground"
"16321","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2263,19.8259,22.5318,12.6415,20.8652,15.8192,21.9314,14.82158,"Ground"
"16322","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2264,19.7254,22.4498,12.5757,20.7803,15.7427,21.82308,14.75306,"Ground"
"16323","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2265,19.6239,22.3698,12.5101,20.6962,15.6663,21.70708,14.68442,"Ground"
"16324","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2266,19.5222,22.2931,12.4477,20.6148,15.592,21.58774,14.61794,"Ground"
"16325","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2267,19.4242,22.2268,12.3996,20.5431,15.5252,21.47152,14.56128,"Ground"
"16326","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2268,19.33,22.171,12.3659,20.4812,15.4662,21.357,14.51494,"Ground"
"16327","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2269,19.2361,22.1174,12.3346,20.4209,15.4071,21.24764,14.46804,"Ground"
"16328","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2270,19.1409,22.0617,12.3007,20.3588,15.3428,21.1461,14.4155,"Ground"
"16329","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2271,19.0456,22.007,12.2668,20.2968,15.278,21.05036,14.36064,"Ground"
"16330","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2272,18.9505,21.9547,12.2314,20.2342,15.2181,20.9591,14.30388,"Ground"
"16331","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2273,18.855,21.9041,12.1942,20.1708,15.1617,20.87266,14.2442,"Ground"
"16332","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2274,18.7628,21.8586,12.1576,20.1078,15.1121,20.7906,14.18696,"Ground"
"16333","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2275,18.6769,21.8238,12.1241,20.0468,15.0733,20.7142,14.1349,"Ground"
"16334","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2276,18.5944,21.7922,12.0905,19.9856,15.0405,20.64108,14.08586,"Ground"
"16335","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2277,18.5117,21.7502,12.0504,19.9195,15.0063,20.5666,14.038,"Ground"
"16336","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2278,18.4293,21.6989,12.0043,19.8484,14.9723,20.49186,13.99134,"Ground"
"16337","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2279,18.3476,21.6442,11.9563,19.7784,14.9355,20.4138,13.94742,"Ground"
"16338","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2280,18.2642,21.5868,11.9063,19.7108,14.8935,20.32768,13.90686,"Ground"
"16339","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2281,18.1836,21.528,11.8566,19.6471,14.8484,20.23984,13.86964,"Ground"
"16340","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2282,18.1148,21.4734,11.8146,19.5949,14.8035,20.16076,13.83772,"Ground"
"16341","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2283,18.0563,21.4223,11.7791,19.5531,14.7584,20.08838,13.81142,"Ground"
"16342","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2284,18.0002,21.3699,11.743,19.5108,14.7077,20.02014,13.78012,"Ground"
"16343","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2285,17.9455,21.3156,11.7042,19.465,14.6478,19.95696,13.73996,"Ground"
"16344","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2286,17.891,21.2591,11.6643,19.4177,14.5837,19.8963,13.69462,"Ground"
"16345","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2287,17.8318,21.1974,11.6231,19.3677,14.5214,19.8334,13.64518,"Ground"
"16346","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2288,17.7687,21.1307,11.5807,19.3152,14.4597,19.76918,13.59086,"Ground"
"16347","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2289,17.7065,21.065,11.5368,19.2629,14.3966,19.70636,13.53664,"Ground"
"16348","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2290,17.6483,21.0016,11.4915,19.2144,14.3321,19.646,13.4839,"Ground"
"16349","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2291,17.5897,20.9399,11.4446,19.1637,14.2659,19.58686,13.4318,"Ground"
"16350","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2292,17.5253,20.8812,11.3944,19.1012,14.1963,19.52832,13.38096,"Ground"
"16351","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2293,17.4561,20.8255,11.3411,19.0286,14.1234,19.47078,13.33134,"Ground"
"16352","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2294,17.3857,20.7678,11.2905,18.957,14.0525,19.40956,13.2813,"Ground"
"16353","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2295,17.3143,20.7074,11.2445,18.8883,13.9856,19.34452,13.2305,"Ground"
"16354","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2296,17.2426,20.645,11.2004,18.8216,13.9193,19.27492,13.1792,"Ground"
"16355","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2297,17.1729,20.5796,11.1566,18.7602,13.8506,19.19888,13.127,"Ground"
"16356","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2298,17.1044,20.5115,11.1137,18.703,13.7806,19.11702,13.07394,"Ground"
"16357","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2299,17.0301,20.4486,11.0703,18.6394,13.7122,19.0298,13.02174,"Ground"
"16358","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2300,16.9478,20.3928,11.0251,18.5658,13.6442,18.93592,12.9711,"Ground"
"16359","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2301,16.8608,20.3411,10.9816,18.4627,13.5813,18.8591,12.9208,"Ground"
"16360","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2302,16.77,20.292,10.9443,18.352,13.5297,18.78712,12.86926,"Ground"
"16361","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2303,16.6757,20.2456,10.9108,18.2387,13.4863,18.71512,12.81752,"Ground"
"16362","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2304,16.5834,20.1986,10.8752,18.1263,13.4467,18.6486,12.76896,"Ground"
"16363","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2305,16.492,20.1497,10.8359,18.0129,13.41,18.5889,12.72366,"Ground"
"16364","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2306,16.405,20.1029,10.7975,17.9475,13.379,18.53234,12.68158,"Ground"
"16365","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2307,16.3254,20.064,10.7616,17.8985,13.3555,18.47808,12.64376,"Ground"
"16366","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2308,16.2516,20.0275,10.7281,17.8544,13.3382,18.4251,12.6089,"Ground"
"16367","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2309,16.1826,19.9778,10.6998,17.804,13.3254,18.36676,12.57332,"Ground"
"16368","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2310,16.1177,19.9126,10.6773,17.7455,13.3172,18.30148,12.53674,"Ground"
"16369","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2311,16.0621,19.8475,10.657,17.6904,13.248,18.2383,12.50188,"Ground"
"16370","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2312,16.0204,19.7883,10.6375,17.6474,13.1883,18.18262,12.47126,"Ground"
"16371","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2313,15.9873,19.7331,10.6192,17.6081,13.1341,18.12982,12.44208,"Ground"
"16372","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2314,15.9548,19.6866,10.6011,17.5612,13.0795,18.07444,12.41006,"Ground"
"16373","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2315,15.9242,19.6494,10.5833,17.508,13.0245,18.01652,12.37602,"Ground"
"16374","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2316,15.896,19.614,10.5657,17.4506,12.9766,17.96224,12.33858,"Ground"
"16375","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2317,15.8708,19.5777,10.5495,17.4227,12.9387,17.91394,12.29662,"Ground"
"16376","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2318,15.8472,19.5422,10.5319,17.4288,12.9079,17.86956,12.25166,"Ground"
"16377","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2319,15.824,19.5075,10.5081,17.4095,12.8845,17.85302,12.20498,"Ground"
"16378","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2320,15.8018,19.4736,10.4789,17.3729,12.8695,17.8588,12.15618,"Ground"
"16379","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2321,15.7757,19.4402,10.4491,17.3323,12.8469,17.85804,12.10862,"Ground"
"16380","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2322,15.7442,19.4077,10.4193,17.2858,12.8131,17.84954,12.0633,"Ground"
"16381","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2323,15.7094,19.3748,10.3899,17.2353,12.772,17.83248,12.0191,"Ground"
"16382","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2324,15.6728,19.3382,10.3623,17.1813,12.7233,17.80196,11.97606,"Ground"
"16383","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2325,15.6339,19.3001,10.3359,17.1237,12.668,17.76114,11.93398,"Ground"
"16384","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2326,15.592,19.269,10.3103,17.0621,12.6114,17.721,11.89086,"Ground"
"16385","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2327,15.547,19.2481,10.2856,16.9953,12.554,17.68314,11.84696,"Ground"
"16386","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2328,15.4995,19.2274,10.2618,16.9266,12.4941,17.64236,11.80164,"Ground"
"16387","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2329,15.4504,19.2029,10.2399,16.8568,12.4315,17.59626,11.75382,"Ground"
"16388","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2330,15.3992,19.1744,10.2184,16.7867,12.3662,17.54584,11.7044,"Ground"
"16389","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2331,15.3448,19.1311,10.1927,16.7231,12.2971,17.49022,11.65518,"Ground"
"16390","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2332,15.2865,19.0705,10.1631,16.6665,12.2228,17.4273,11.60462,"Ground"
"16391","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2333,15.2267,19.0062,10.1293,16.6125,12.1502,17.36612,11.55946,"Ground"
"16392","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2334,15.1667,18.9443,10.0888,16.5612,12.0866,17.31326,11.52528,"Ground"
"16393","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2335,15.1054,18.8819,10.0456,16.5264,12.0232,17.26286,11.4968,"Ground"
"16394","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2336,15.0418,18.8202,10.0068,16.492,11.9461,17.20852,11.46824,"Ground"
"16395","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2337,14.976,18.7589,9.9712,16.4497,11.858,17.1517,11.44088,"Ground"
"16396","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2338,14.9116,18.7,9.9381,16.4001,11.7827,17.09096,11.39722,"Ground"
"16397","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2339,14.8494,18.6409,9.9078,16.3394,11.7578,17.02434,11.30468,"Ground"
"16398","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2340,14.7883,18.5895,9.88,16.2777,11.7296,16.95662,11.21288,"Ground"
"16399","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2341,14.7288,18.5571,9.8544,16.2262,11.6945,16.89326,11.13264,"Ground"
"16400","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2342,14.6701,18.5376,9.8312,16.1798,11.6537,16.83152,11.05952,"Ground"
"16401","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2343,14.6071,18.5163,9.8105,16.1294,11.6027,16.76598,10.9909,"Ground"
"16402","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2344,14.5385,18.4948,9.7937,16.0738,11.5366,16.69552,10.92818,"Ground"
"16403","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2345,14.468,18.4668,9.7767,16.017,11.4716,16.62328,10.86678,"Ground"
"16404","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2346,14.3958,18.4229,9.7559,15.9587,11.4192,16.5493,10.80134,"Ground"
"16405","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2347,14.3241,18.3707,9.7337,15.9014,11.3745,16.47526,10.73594,"Ground"
"16406","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2348,14.2628,18.3243,9.7137,15.8547,11.3391,16.40726,10.67802,"Ground"
"16407","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2349,14.2122,18.2825,9.6966,15.8187,11.315,16.34418,10.62676,"Ground"
"16408","TreeBroadleaf","TreeBroadleaf (n= 17 scans, 2 species)",2350,14.1604,18.2416,9.6749,15.7838,11.2858,16.28928,10.58138,"Ground"
