"","Functional_group1","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance"
"2749","Forb",1597,23.8625,68.2996,0,34.81017881875,16.79825,36.988485,14.5718083305
"2750","Forb",1598,23.94,68.322,0,34.9223609375,16.86422916625,37.071925,14.636746113
"2751","Forb",1599,24.017105555,68.3442,0,35.03210555625,16.9344638875,37.15368,14.701608887
"2752","Forb",1600,24.09767915,68.3673,0,35.1387799,17.0071625,37.234245,14.7649369435
"2753","Forb",1601,24.17238919,68.3946,0,35.23883564375,17.075,37.314775,14.824818984
"2754","Forb",1602,24.24914923,68.4309,0,35.3400913875,17.1427625,37.39604,14.884986016
"2755","Forb",1603,24.327259265,68.477,0,35.4209,17.2106,37.47776,14.9454080565
"2756","Forb",1604,24.406600795,68.5211,0,35.5032,17.28011041875,37.559065,15.0053241695
"2757","Forb",1605,24.48597381,68.5508,0,35.5881,17.35010208125,37.6392,15.0648391695
"2758","Forb",1606,24.563846825,68.5584,0,35.6764,17.41964375,37.717165,15.1243241695
"2759","Forb",1607,24.64106984,68.5565,0,35.767,17.49364020125,37.794265,15.1843413525
"2760","Forb",1608,24.724514285,68.5614,0,35.852075,17.5644172325,37.87247,15.2510981995
"2761","Forb",1609,24.809883335,68.5853,0,35.9371625,17.63519425375,37.95404,15.3172250465
"2762","Forb",1610,24.89685238,68.6208,0,36.024875,17.70597128125,38.038795,15.3858118935
"2763","Forb",1611,24.98101905,68.6663,0,36.1118875,17.7747569425,38.12402,15.4502548145
"2764","Forb",1612,25.057146825,68.7217,0,36.1824,17.8405555575,38.2066,15.502556855
"2765","Forb",1613,25.129374605,68.7917,0,36.2362,17.90635417,38.28651,15.550403887
"2766","Forb",1614,25.19885238,68.8736,0,36.2789,17.97215277875,38.36464,15.6028259275
"2767","Forb",1615,25.262114095,68.9572,0,36.3201,18.03850694625,38.439825,15.6551716695
"2768","Forb",1616,25.322811775,69.033,0,36.3611,18.105,38.510485,15.7061033305
"2769","Forb",1617,25.38205946,69.1048,0,36.4022,18.17149305375,38.576285,15.762195
"2770","Forb",1618,25.440607145,69.1738,0,36.442,18.2384027775,38.638885,15.8158829595
"2771","Forb",1619,25.49929365,69.2391,0,36.4793,18.3069791675,38.700175,15.869256113
"2772","Forb",1620,25.55943016,69.3003,0,36.5121,18.375555555,38.76031,15.922314258
"2773","Forb",1621,25.620266665,69.3577,0,36.541,18.444131945,38.818235,15.9752824115
"2774","Forb",1622,25.684092855,69.4116,0,36.5695,18.50749155625,38.915337774,16.0262889645
"2775","Forb",1623,25.75192857,69.4617,0,36.6016,18.56737331125,39.012962226,16.0798627895
"2776","Forb",1624,25.820314285,69.5065,0,36.6376,18.62725506625,39.1100016695,16.135536623
"2777","Forb",1625,25.88895,69.5476,0,36.6757,18.68591215875,39.206576113,16.188855448
"2778","Forb",1626,25.95118977,69.5888,0,36.7147,18.7375,39.287093377,16.2347383305
"2779","Forb",1627,26.01099305,69.6329,0,36.7543,18.7885416675,39.3632063525,16.274295
"2780","Forb",1628,26.07034633,69.6786,0,36.7957,18.839583335,39.438674328,16.3157866695
"2781","Forb",1629,26.12846349,69.7238,0,36.8366,18.89369792,39.514077774,16.358931113
"2782","Forb",1630,26.180605555,69.7669,0,36.8747,18.95498264125,39.5896805565,16.4059320405
"2783","Forb",1631,26.23174762,69.8076,0,36.9087,19.01626735875,39.6660633305,16.4501429595
"2784","Forb",1632,26.282139685,69.8467,0,36.9485638025,19.07755208,39.742926113,16.496723887
"2785","Forb",1633,26.33391905,69.8841,0,37.01658203125,19.13215277875,39.8182344435,16.5424784275
"2786","Forb",1634,26.387635715,69.9197,0,37.08955859375,19.18388889125,39.8919583305,16.5879087985
"2787","Forb",1635,26.44220238,69.9541,0,37.16791015625,19.235625,39.966387226,16.6334441695
"2788","Forb",1636,26.49611905,69.9864,0,37.24644921875,19.28747395875,40.040666113,16.6783255565
"2789","Forb",1637,26.543042855,70.0153,0,37.3173125,19.3403385425,40.09578,16.7169444465
"2790","Forb",1638,26.586000795,70.0419,0,37.37944791625,19.39320312625,40.147086113,16.756666669
"2791","Forb",1639,26.62660873,70.066,0,37.4363958325,19.44606771,40.197207226,16.796388893
"2792","Forb",1640,26.66732143,70.085,0,37.4919609375,19.49450521,40.2476483305,16.8357349575
"2793","Forb",1641,26.712400795,70.0964,0,37.54988281125,19.53851562375,40.300051113,16.8747048625
"2794","Forb",1642,26.7556051,70.1004,0,37.60730468875,19.58252604125,40.352663887,16.913674769
"2795","Forb",1643,26.795207405,70.0985,0,37.6639140625,19.62653646125,40.4052016695,16.952644674
"2796","Forb",1644,26.833366665,70.0925,0,37.7127668925,19.6771875,40.4424136475,16.988375
"2797","Forb",1645,26.872425925,70.0805,0,37.758750845,19.72857639,40.4728324345,17.0237453715
"2798","Forb",1646,26.912235185,70.0611,0,37.8050472975,19.77996528,40.503026213,17.0591157415
"2799","Forb",1647,26.949805555,70.0431,0,37.84909375,19.825026045,40.53271,17.09188542
"2800","Forb",1648,26.980885185,70.0348,0,37.878325,19.8553211825,40.581988887,17.1185868095
"2801","Forb",1649,27.007614815,70.035,0,37.8979625,19.8856163175,40.630442774,17.1452881905
"2802","Forb",1650,27.032794445,70.041,0,37.9141375,19.915911455,40.6782666695,17.17198958
"2803","Forb",1651,27.054057405,70.0517,0,37.9283,19.94784722375,40.717571113,17.199776618
"2804","Forb",1652,27.07332037,70.0685,0,37.9406875,19.98048610875,40.744373887,17.228028939
"2805","Forb",1653,27.091333335,70.0936,0,37.9498875,20.013125,40.7706366695,17.25628125
"2806","Forb",1654,27.108182405,70.1192,0,37.9587625,20.04358506625,40.7966294435,17.283364583
"2807","Forb",1655,27.11860648,70.1368,0,37.97055,20.05443576375,40.8357383305,17.2999270855
"2808","Forb",1656,27.129730555,70.1426,0,37.9855,20.065286455,40.87801,17.316489581
"2809","Forb",1657,27.14070463,70.1424,0,37.989,20.0761371525,40.9202066695,17.3330520835
"2810","Forb",1658,27.158085185,70.1431,0,37.9885,20.1020486125,40.956795,17.3591168985
"2811","Forb",1659,27.18702222,70.1519,0,37.9943,20.14302083125,40.97053,17.3946840245
"2812","Forb",1660,27.21780926,70.1685,0,38.0065,20.18399305625,40.98509,17.430251159
"2813","Forb",1661,27.248896295,70.1839,0,38.0197,20.224965275,40.999665,17.465818285
"2814","Forb",1662,27.263375,70.1886,0,38.0281,20.248984375,41.010355,17.4914791695
"2815","Forb",1663,27.27431389,70.1827,0,38.0296,20.27111979125,41.017775,17.5160393515
"2816","Forb",1664,27.28420278,70.1688,0,38.0271,20.29325521,41.024445,17.540599535
"2817","Forb",1665,27.293091665,70.1411,0,38.0221,20.3125,41.030845,17.5612118065
"2818","Forb",1666,27.301330555,70.0932,0,38.0165,20.325,41.0345316695,17.5726122665
"2819","Forb",1667,27.309119445,70.022,0,38.0107,20.3375,41.0381583305,17.5840127335
"2820","Forb",1668,27.315758335,69.9397,0,38.00275,20.35,41.04168,17.5954131935
"2821","Forb",1669,27.313005555,69.8602,0,37.994125,20.35842881625,41.043087226,17.602454857
"2822","Forb",1670,27.30372778,69.7873,0,37.9799625,20.3651128475,41.041502774,17.607628473
"2823","Forb",1671,27.2893,69.7151,0,37.9612875,20.371796875,41.0398283305,17.6128020805
"2824","Forb",1672,27.273583335,69.6425,0,37.939525,20.37738715125,41.037868887,17.6179247715
"2825","Forb",1673,27.256666665,69.5687,0,37.9157,20.37313368,41.033797226,17.6225891235
"2826","Forb",1674,27.23925,69.4953,0,37.8926125,20.36888020625,41.028995,17.6272534755
"2827","Forb",1675,27.221233335,69.4204,0,37.879075,20.36462673875,41.023772774,17.6319178275
"2828","Forb",1676,27.1946,69.3415,0,37.8605875,20.36232639,41.0155933305,17.63911111
"2829","Forb",1677,27.1648,69.2559,0,37.8354125,20.3619791675,40.997325,17.64883333
"2830","Forb",1678,27.1338,69.1653,0,37.805225,20.361631945,40.9784266695,17.65855556
"2831","Forb",1679,27.1022,69.0737,0,37.7712,20.3612847225,40.9590183305,17.66827778
"2832","Forb",1680,27.0706,68.9849,0,37.7343125,20.352578125,40.9232933305,17.6636666695
"2833","Forb",1681,27.0386,68.8972,0,37.69195,20.34294270875,40.8761805565,17.6574629595
"2834","Forb",1682,27.0064,68.8108,0,37.6581625,20.33330729,40.828692774,17.651259258
"2835","Forb",1683,26.9748,68.7273,0,37.6258125,20.31924479375,40.78152,17.642239581
"2836","Forb",1684,26.9445,68.6486,0,37.5905,20.29485243125,40.7478983305,17.62664931
"2837","Forb",1685,26.9151,68.5741,0,37.553025,20.27046006875,40.7149516695,17.611059029
"2838","Forb",1686,26.8859,68.5004,0,37.5126875,20.24789062375,40.68178,17.5954687495
"2839","Forb",1687,26.8566,68.4244,0,37.468625,20.2319531225,40.6486244435,17.5823333355
"2840","Forb",1688,26.828,68.3459,0,37.419075,20.21867187875,40.6161005565,17.5702500025
"2841","Forb",1689,26.7992,68.2667,0,37.3753875,20.205390625,40.5828866695,17.5581666695
"2842","Forb",1690,26.7683,68.1878,0,37.328375,20.19100000125,40.549402774,17.545709525
"2843","Forb",1691,26.7335,68.1109,0,37.2773625,20.1666250025,40.50773,17.529888093
"2844","Forb",1692,26.6956,68.0359,0,37.226625,20.14225,40.46356,17.5140666695
"2845","Forb",1693,26.656,67.9597,0,37.185225,20.1178749975,40.41948,17.4982452375
"2846","Forb",1694,26.6157,67.8794,0,37.1447625,20.0929166675,40.3757455565,17.481777774
"2847","Forb",1695,26.572305555,67.7973,0,37.0973375,20.067569445,40.3313983305,17.4648796295
"2848","Forb",1696,26.53136111,67.7119,0,37.049075,20.0422222225,40.287546113,17.4479814835
"2849","Forb",1697,26.4888,67.6186,0,36.99725,20.016875,40.243363887,17.4310833305
"2850","Forb",1698,26.451,67.5117,0,36.9384375,19.98736111125,40.1894866695,17.405921299
"2851","Forb",1699,26.4165,67.3912,0,36.8735375,19.9578472225,40.129236113,17.3807592575
"2852","Forb",1700,26.382,67.2685,0,36.8070625,19.92833333,40.0685205565,17.355597226
"2853","Forb",1701,26.344,67.1552,0,36.7433375,19.9036805525,40.00728,17.3352499995
"2854","Forb",1702,26.3032,67.053,0,36.6831375,19.8863194475,39.9624333305,17.3221250005
"2855","Forb",1703,26.260983335,66.9558,0,36.6241125,19.8689583325,39.9171066695,17.309
"2856","Forb",1704,26.21515,66.8592,0,36.5643375,19.85159722375,39.871885,17.2958749995
"2857","Forb",1705,26.16405,66.7601,0,36.5020125,19.8250694475,39.8218844435,17.274092591
"2858","Forb",1706,26.1088,66.6615,0,36.437275,19.79625,39.7641905565,17.2501458305
"2859","Forb",1707,26.05365,66.5611,0,36.37245,19.7674305525,39.7067666695,17.2261990785
"2860","Forb",1708,26.0035,66.4558,0,36.30995,19.73841071625,39.649777774,17.201386906
"2861","Forb",1709,25.96065,66.3455,0,36.2496,19.70858928375,39.571475,17.173113094
"2862","Forb",1710,25.9218,66.2313,0,36.1908375,19.678767855,39.488065,17.1448392835
"2863","Forb",1711,25.8824,66.1127,0,36.1344375,19.6453749975,39.403935,17.1165654715
"2864","Forb",1712,25.83935,65.9892,0,36.0808875,19.60391492875,39.323538887,17.0786006905
"2865","Forb",1713,25.79515,65.8604,0,36.0298,19.56129340375,39.2636133305,17.0364826405
"2866","Forb",1714,25.74865,65.7281,0,35.9666,19.515546875,39.202937774,16.9943645805
"2867","Forb",1715,25.69785,65.5944,0,35.9057625,19.4703906225,39.142112226,16.953158562
"2868","Forb",1716,25.642,65.4596,0,35.8508625,19.43367187625,39.079295,16.9201608825
"2869","Forb",1717,25.5823,65.3228,0,35.7989875,19.39499999875,39.02386,16.887163193
"2870","Forb",1718,25.5218,65.1835,0,35.744075,19.35437499625,38.964785,16.854165505
"2871","Forb",1719,25.4626,65.0393,0,35.6804,19.31022321,38.89942,16.8196666675
"2872","Forb",1720,25.4007,64.8873,0,35.6084125,19.2613839275,38.82789,16.7836666705
"2873","Forb",1721,25.33765,64.7375,0,35.535175,19.20697321375,38.753645,16.7476666665
"2874","Forb",1722,25.27505,64.6013,0,35.4678625,19.153,38.68011,16.7116666695
"2875","Forb",1723,25.2134,64.4701,0,35.4045875,19.0942,38.607355,16.6709953735
"2876","Forb",1724,25.15661111,64.3482,0,35.344925,19.0338,38.53433,16.6303240775
"2877","Forb",1725,25.0955,64.2563,0,35.2980375,18.9735,38.464888431,16.5775450005
"2878","Forb",1726,25.034,64.2105,0,35.243525,18.9129,38.4069548535,16.547902779
"2879","Forb",1727,24.973,64.2028,0,35.1915125,18.8523,38.348875,16.491680834
"2880","Forb",1728,24.9106,64.2285,0,35.1428625,18.7915,38.290747226,16.4565200005
"2881","Forb",1729,24.8444,64.2843,0,35.1084375,18.7305,38.2323944435,16.394329167
"2882","Forb",1730,24.7721,64.3793,0,35.07745,18.6683,38.1723766695,16.3608021435
"2883","Forb",1731,24.6993,64.5066,0,35.0451625,18.6057,38.109203887,16.298953571
"2884","Forb",1732,24.6367,64.6458,0,35.014175,18.5445,38.046196113,16.253595
"2885","Forb",1733,24.5764,64.784,0,34.987575,18.4865,37.9837433305,16.1909950005
"2886","Forb",1734,24.5192,64.9346,0,34.9652375,18.4318,37.9230355565,16.114373333
"2887","Forb",1735,24.4616,65.0858,0,34.942975,18.3775,37.862852774,16.051436667
"2888","Forb",1736,24.4002,65.2229,0,34.9238,18.3203,37.802085,16.0009949995
"2889","Forb",1737,24.3339,65.3477,0,34.9213,18.2595,37.7404488535,15.93575
"2890","Forb",1738,24.2645,65.4626,0,34.9169,18.1965,37.676757431,15.8836621435
"2891","Forb",1739,24.1932,65.5612,0,34.884175,18.1323,37.612811,15.8023342855
"2892","Forb",1740,24.1207,65.6379,0,34.852,18.0675,37.548729569,15.720071667
"2893","Forb",1741,24.0463,65.6947,0,34.8268,18.0021,37.484235,15.6521750005
"2894","Forb",1742,23.9706,65.7352,0,34.794,17.9353,37.4193,15.584193334
"2895","Forb",1743,23.8943,65.763,0,34.7484,17.8666,37.354035,15.537461666
"2896","Forb",1744,23.8175,65.7751,0,34.6846,17.7944,37.288095,15.489663571
"2897","Forb",1745,23.73088095,65.7731,0,34.6087,17.7203,37.1974283305,15.4146628565
"2898","Forb",1746,23.640285715,65.7643,0,34.5315,17.6474,37.1070466695,15.3463771435
"2899","Forb",1747,23.54946759,65.7533,0,34.4615,17.5786,37.017565,15.2682783335
"2900","Forb",1748,23.4758,65.7364,0,34.3946,17.5132,36.92668,15.189836667
"2901","Forb",1749,23.4045,65.7154,0,34.3279,17.4488,36.832805,15.1113950005
"2902","Forb",1750,23.3288,65.6932,0,34.2602,17.3829,36.738675,15.039158334
"2903","Forb",1751,23.2465,65.6706,0,34.1955,17.3159,36.64417,14.968953333
"2904","Forb",1752,23.1608,65.6462,0,34.1279,17.248,36.562994,14.8990800005
"2905","Forb",1753,23.0754,65.6184,0,34.0622,17.1783,36.485169,14.8281016665
"2906","Forb",1754,22.9929,65.5843,0,34.0026,17.105,36.407359,14.765283334
"2907","Forb",1755,22.9109,65.5415,0,33.9469,17.0271,36.3281,14.676943571
"2908","Forb",1756,22.8313,65.5001,0,33.8941,16.9496,36.2463,14.613931429
"2909","Forb",1757,22.7565,65.4708,0,33.8434,16.878,36.1654,14.5460742855
"2910","Forb",1758,22.6884,65.451,0,33.7948,16.8139,36.08579,14.468393571
"2911","Forb",1759,22.6241,65.44,0,33.7485,16.7537,36.0094844435,14.4022
"2912","Forb",1760,22.5594,65.4423,0,33.7041,16.6938,35.934102226,14.349351429
"2913","Forb",1761,22.4905,65.4617,0,33.6992,16.6314,35.85776,14.2808628565
"2914","Forb",1762,22.4185,65.4967,0,33.6989,16.5678,35.7758858535,14.2507375
"2915","Forb",1763,22.348,65.5438,0,33.6981,16.5052,35.650674431,14.183970834
"2916","Forb",1764,22.2826,65.6002,0,33.6763375,16.4457,35.526393,14.1302941665
"2917","Forb",1765,22.2208,65.6708,0,33.639625,16.3899,35.513305,14.0657007145
"2918","Forb",1766,22.1631,65.7512,0,33.6058375,16.3364,35.51049,14.026436429
"2919","Forb",1767,22.1079,65.8315,0,33.590025,16.2837,35.50763,13.9630321435
"2920","Forb",1768,22.0542,65.9053,0,33.5791,16.2302,35.50222,13.9236828565
"2921","Forb",1769,22.0034,65.9776,0,33.5635375,16.1762,35.5044,13.874918334
"2922","Forb",1770,21.9538,66.0477,0,33.5484875,16.1246,35.5089,13.8150025
"2923","Forb",1771,21.9037,66.1148,0,33.5387625,16.0779,35.5161,13.784921666
"2924","Forb",1772,21.8528,66.1786,0,33.5337625,16.0368,35.5268,13.757478571
"2925","Forb",1773,21.8022,66.24,0,33.5319875,15.9992,35.539,13.731066429
"2926","Forb",1774,21.7533,66.2998,0,33.510234375,15.9631,35.5502,13.7047392855
"2927","Forb",1775,21.7055,66.3576,0,33.4792745525,15.9273,35.5584,13.6651521435
"2928","Forb",1776,21.6579,66.4128,0,33.45193973375,15.8927,35.5645,13.623225
"2929","Forb",1777,21.615,66.4687,0,33.43825,15.8597,35.5716,13.5836557155
"2930","Forb",1778,21.581,66.5287,0,33.4257083325,15.8284,35.5824,13.574306431
"2931","Forb",1779,21.5574,66.5936,0,33.412854165,15.7977,35.5958,13.567611387
"2932","Forb",1780,21.5403,66.6606,0,33.4034375,15.7691,35.6122,13.5706483305
"2933","Forb",1781,21.5186,66.7266,0,33.4016875,15.7449,35.6332,13.573670274
"2934","Forb",1782,21.4987,66.7937,0,33.4076,15.7276,35.6633,13.576212226
"2935","Forb",1783,21.4829,66.8623,0,33.4247,15.7157,35.7009,13.5832307155
"2936","Forb",1784,21.483892855,66.9234,0,33.4405,15.7044,35.7346,13.593438569
"2937","Forb",1785,21.470807145,66.9682,0,33.4503,15.6891,35.7539,13.603661431
"2938","Forb",1786,21.464857145,66.9967,0,33.4552,15.6695,35.7589,13.6166121465
"2939","Forb",1787,21.49352381,67.0148,0,33.4566,15.6494,35.7569,13.637358569
"2940","Forb",1788,21.5302382,67.0283,0,33.4553,15.64637083125,35.7553,13.660145
"2941","Forb",1789,21.54444486,67.0374,0,33.4506,15.6707797625,35.7561,13.686366431
"2942","Forb",1790,21.55767218,67.0408,0,33.4428,15.7120226225,35.7563,13.7199271465
"2943","Forb",1791,21.60561905,67.0413,0,33.4339,15.7339,35.7562,13.7567757155
"2944","Forb",1792,21.65704762,67.041,0,33.425,15.7246,35.7553,13.7997742845
"2945","Forb",1793,21.710671295,67.0382,0,33.4134,15.7139,35.7516,13.83808875
"2946","Forb",1794,21.784050925,67.0342,0,33.4032,15.70645,35.7497,13.8515799995
"2947","Forb",1795,21.85743056,67.0308,0,33.3995,15.7032375,35.755,13.860305
"2948","Forb",1796,21.930810185,67.0262,0,33.4039,15.70705,35.7701,13.8717500005
"2949","Forb",1797,22.04214286,67.0216,0,33.42850223375,15.7153125,35.7912,13.8869128565
"2950","Forb",1798,22.173512165,67.0212,0,33.45869531125,15.73398214125,35.8144,13.904433571
"2951","Forb",1799,22.243646,67.0291,0,33.4723,15.745,35.8375,13.9112
"2952","Forb",1800,22.25446485,67.0446,0,33.4898,15.7509,35.871675,13.915
"2953","Forb",1801,22.2645498,67.0635,0,33.508625,15.80098214375,35.908525,13.9181
"2954","Forb",1802,22.27189805,67.0814,0,33.525575,15.8720517875,35.932801429,13.9366521465
"2955","Forb",1803,22.28827857,67.0956,0,33.5393125,15.94173393125,35.9473878565,14.0271507155
"2956","Forb",1804,22.3091,67.1105,0,33.5524375,16.05464285875,35.9588292855,14.141748569
"2957","Forb",1805,22.31865,67.1319,0,33.567975,16.20966071375,35.9817683335,14.18786
"2958","Forb",1806,22.3443,67.1659,0,33.5902625,16.26745535625,36.0252150005,14.237055
"2959","Forb",1807,22.3652,67.2116,0,33.6193375,16.32749999875,36.081326666,14.341445
"2960","Forb",1808,22.3848,67.259,0,33.66032552,16.3599,36.13079,14.42491
"2961","Forb",1809,22.3926,67.2984,0,33.7603125,16.3631,36.16146,14.495555
"2962","Forb",1810,22.5275,67.3298,0,33.8543125,16.3634,36.181965,14.59892
"2963","Forb",1811,22.880163005,67.3577,0,33.868575,16.3626,36.19745,14.785915
"2964","Forb",1812,23.174264955,67.3858,0,33.8763375,16.3621,36.2558116695,14.97214
"2965","Forb",1813,23.513538095,67.4163,0,33.8848,16.3639,36.446820477,15.173405
"2966","Forb",1814,23.77660685,67.4477,0,33.8918125,16.3672,36.5276142855,15.24153
"2967","Forb",1815,23.925858185,67.4781,0,33.9004875,16.42805,36.548291428,15.424705
"2968","Forb",1816,24.204630315,67.5057,0,33.914175,16.5921875,36.5606278565,15.52292
"2969","Forb",1817,24.42827551,67.5288,0,34.19945893125,16.756025,36.854387503,15.512895
"2970","Forb",1818,24.702071425,67.5515,0,34.2905375,16.8323875,37.1614678565,15.499895
"2971","Forb",1819,24.99037755,67.5788,0,34.2871625,16.9158,37.458190179,15.484915
"2972","Forb",1820,25.12126939,67.6164,0,34.2763,17.0100875,37.65490125,15.50985
"2973","Forb",1821,25.255989795,67.6595,0,34.3761,17.1621875,37.70376625,15.4943
"2974","Forb",1822,25.59265306,67.6966,0,34.3988,17.1886375,37.74685125,15.472
"2975","Forb",1823,25.847468255,67.7168,0,34.5832797625,17.266175,38.12879514,15.4471
"2976","Forb",1824,26.25651905,67.7214,0,34.85930357,17.3449625,38.5250669645,15.4199
"2977","Forb",1825,26.39245,67.7228,0,35.0276428575,17.314275,38.9127331345,15.3903
"2978","Forb",1826,26.840583335,67.7336,0,35.2822625,17.2807375,39.462536224,15.3583
"2979","Forb",1827,27.488261905,67.7514,0,35.7718732125,17.2428375,40.0584494905,15.3226
"2980","Forb",1828,27.786807145,67.7752,0,35.9426,17.20165,40.6350556145,15.2843
"2981","Forb",1829,28.073907145,67.813,0,36.0123875,17.1602,41.133821556,15.2458
"2982","Forb",1830,28.4587,67.8759,0,36.21795,17.122025,41.6165803565,15.2102
"2983","Forb",1831,28.70555,67.9642,0,36.263975,17.0892,42.0809387175,15.1772
"2984","Forb",1832,29.10685,68.0535,0,36.309475,17.0499,42.489460932,15.1409
"2985","Forb",1833,29.3619,68.1195,0,36.3473125,17.00175,42.7728509755,15.0957
"2986","Forb",1834,29.29032857,68.1588,0,36.3772875,16.9504,42.9984821465,15.0426
"2987","Forb",1835,29.229546825,68.1876,0,36.4555422625,16.8937375,43.2899181585,14.9828
"2988","Forb",1836,29.31845,68.2217,0,36.4866672625,16.8317875,43.581354169,14.9156
